Ciudad,Subregion,Fecha,Categoria,Venta
Cali,Norte,11/14/2023,Logistica,2436.0
Medellin,Norte,7/13/2024,Mantenimiento,1393.0
Bogota,Centro,2/15/2024,Marketing,1523.0
Medellin,Norte,8/2/2024,Tecnologia,1870.0
Medellin,Sur,3/2/2023,Mano de Obra,2545.0
Barranquilla,Sur,11/26/2024,Marketing,2233.0
Barranquilla,Norte,7/11/2023,Marketing,1813.0
Barranquilla,Norte,10/2/2024,Marketing,1379.0
Cali,Norte,2/28/2024,Mano de Obra,2600.0
Bogota,Norte,6/6/2024,Mantenimiento,2848.0
Barranquilla,Norte,2/23/2023,Marketing,2129.0
Cali,Sur,10/4/2023,Marketing,1288.0
Barranquilla,Sur,2/24/2023,Logistica,1349.0
Medellin,Sur,8/27/2023,Tecnologia,2958.0
Bogota,Sur,4/6/2024,Tecnologia,1250.0
Bogota,Sur,3/17/2023,Mantenimiento,1139.0
Barranquilla,Centro,5/21/2023,Mantenimiento,1140.0
Cali,Norte,3/18/2023,Mano de Obra,1984.0
Cali,Centro,12/14/2023,Marketing,1327.0
Cali,Sur,3/6/2024,Marketing,2730.0
Bogota,Centro,2/2/2023,Logistica,1496.0
Bogota,Norte,2/26/2023,Tecnologia,1633.0
Cali,Norte,6/24/2024,Marketing,1619.0
Barranquilla,Centro,12/4/2023,Logistica,2749.0
Barranquilla,Sur,11/7/2024,Tecnologia,1904.0
Bogota,Norte,3/21/2024,Logistica,1450.0
Barranquilla,Norte,4/27/2024,Mantenimiento,2806.0
Cali,Centro,7/7/2023,Mano de Obra,2109.0
Barranquilla,Sur,12/24/2023,Marketing,48.0
Medellin,Centro,7/25/2023,Mantenimiento,1611.0
Bogota,Norte,4/6/2023,Tecnologia,1033.0
Barranquilla,Sur,9/6/2023,Tecnologia,2317.0
Medellin,Norte,9/20/2024,Mantenimiento,2397.0
Bogota,Sur,5/13/2023,Marketing,2266.0
Cali,Centro,4/1/2024,Logistica,1073.0
Cali,Sur,4/24/2024,Mantenimiento,1228.0
Barranquilla,Centro,2/7/2024,Mantenimiento,2908.0
Medellin,Norte,2/4/2023,Mano de Obra,1395.0
Barranquilla,Centro,7/6/2023,Tecnologia,2529.0
Cali,Norte,4/1/2024,Servicios,2302.0
Cali,Sur,12/1/2024,Logistica,2485.0
Barranquilla,Centro,9/18/2023,Logistica,1793.0
Bogota,Sur,10/13/2023,Logistica,2960.0
Medellin,Sur,6/12/2024,Servicios,2894.0
Medellin,Sur,7/21/2024,Mano de Obra,1784.0
Medellin,Sur,5/8/2024,Mantenimiento,1890.0
Medellin,Norte,7/4/2023,Tecnologia,2727.0
Cali,Sur,10/25/2024,Mantenimiento,1986.0
Bogota,Norte,2/2/2024,Logistica,2840.0
Bogota,Centro,9/25/2024,Tecnologia,2907.0
Cali,Centro,7/11/2024,Tecnologia,2293.0
Cali,Sur,7/9/2023,Marketing,1163.0
Barranquilla,Sur,9/25/2023,Marketing,2355.0
Medellin,Sur,1/12/2023,Tecnologia,1663.0
Cali,Centro,2/25/2023,Marketing,2877.0
Bogota,Centro,12/21/2023,Tecnologia,1939.0
Medellin,Norte,12/25/2024,Mano de Obra,2792.0
Barranquilla,Sur,10/20/2023,Mantenimiento,2530.0
Bogota,Sur,5/26/2024,Logistica,2674.0
Barranquilla,Norte,7/26/2024,Tecnologia,1312.0
Medellin,Norte,4/21/2023,Servicios,2542.0
Bogota,Sur,7/16/2023,Logistica,1697.0
Barranquilla,Sur,10/16/2024,Logistica,2329.0
Cali,Norte,2/15/2023,Servicios,2256.0
Barranquilla,Sur,3/14/2023,Servicios,2750.0
Bogota,Norte,6/7/2023,Logistica,2225.0
Bogota,Centro,9/12/2023,Mano de Obra,1193.0
Cali,Sur,10/18/2023,Logistica,2903.0
Medellin,Norte,11/26/2024,Mano de Obra,2298.0
Bogota,Norte,5/25/2023,Marketing,1800.0
Barranquilla,Sur,1/2/2024,Logistica,1193.0
Cali,Norte,9/28/2023,Mano de Obra,2478.0
Bogota,Centro,9/10/2024,Mano de Obra,2214.0
Barranquilla,Norte,6/20/2023,Logistica,1276.0
Barranquilla,Norte,4/23/2024,Tecnologia,1924.0
Bogota,Norte,4/2/2024,Mantenimiento,2105.0
Cali,Centro,5/5/2024,Tecnologia,2686.0
Barranquilla,Sur,1/13/2023,Logistica,1369.0
Cali,Centro,2/22/2024,Tecnologia,2589.0
Cali,Sur,6/11/2024,Tecnologia,2917.0
Cali,Norte,1/11/2024,Marketing,1972.0
Medellin,Norte,3/24/2024,Servicios,2525.0
Cali,Sur,9/8/2024,Logistica,2402.0
Medellin,Centro,2/25/2024,Tecnologia,2630.0
Medellin,Centro,6/14/2023,Marketing,1072.0
Barranquilla,Norte,4/1/2023,Marketing,1021.0
Bogota,Norte,2/20/2024,Mantenimiento,2701.0
Bogota,Centro,5/14/2024,Mantenimiento,1545.0
Bogota,Norte,9/20/2023,Mantenimiento,1940.0
Bogota,Norte,3/24/2023,Tecnologia,2409.0
Bogota,Sur,1/28/2023,Mano de Obra,1187.0
Barranquilla,Norte,12/9/2023,Servicios,2823.0
Cali,Sur,3/19/2023,Mantenimiento,2341.0
Medellin,Norte,4/19/2024,Mantenimiento,2719.0
Bogota,Centro,6/13/2024,Marketing,2520.0
Bogota,Norte,11/15/2024,Mano de Obra,2903.0
Bogota,Norte,3/7/2024,Marketing,2637.0
Bogota,Norte,1/14/2024,Marketing,1947.0
Barranquilla,Centro,3/10/2024,Tecnologia,1545.0
Bogota,Centro,5/28/2023,Servicios,2683.0
Cali,Centro,7/13/2024,Mantenimiento,1648.0
Bogota,Norte,11/26/2024,Tecnologia,2949.0
Medellin,Sur,6/15/2023,Mantenimiento,2603.0
Cali,Norte,6/28/2023,Marketing,1819.0
Medellin,Centro,9/8/2024,Servicios,2545.0
Medellin,Centro,9/24/2024,Mantenimiento,1117.0
Barranquilla,Norte,6/8/2023,Servicios,1844.0
Medellin,Sur,2/28/2023,Logistica,1455.0
Cali,Sur,5/4/2024,Mantenimiento,1100.0
Barranquilla,Sur,2/28/2023,Tecnologia,1681.0
Cali,Sur,10/10/2024,Mano de Obra,1596.0
Barranquilla,Centro,10/9/2023,Logistica,2466.0
Medellin,Sur,6/22/2023,Servicios,2312.0
Barranquilla,Norte,5/7/2024,Marketing,1214.0
Cali,Norte,2/22/2023,Mano de Obra,2909.0
Bogota,Sur,10/20/2023,Servicios,2878.0
Bogota,Sur,6/12/2023,Logistica,1769.0
Bogota,Centro,6/11/2023,Tecnologia,1649.0
Medellin,Sur,11/22/2024,Logistica,2154.0
Barranquilla,Sur,5/7/2023,Mano de Obra,1908.0
Bogota,Norte,7/16/2024,Tecnologia,2280.0
Cali,Centro,1/24/2023,Logistica,1053.0
Barranquilla,Norte,12/6/2023,Marketing,2956.0
Barranquilla,Norte,3/22/2023,Tecnologia,1987.0
Medellin,Sur,7/4/2024,Tecnologia,1291.0
Barranquilla,Norte,10/2/2023,Marketing,2659.0
Barranquilla,Sur,3/7/2024,Mano de Obra,1171.0
Bogota,Norte,3/27/2024,Tecnologia,2902.0
Bogota,Norte,5/21/2024,Mantenimiento,2074.0
Medellin,Sur,8/21/2023,Logistica,2132.0
Medellin,Norte,12/19/2023,Mano de Obra,1493.0
Medellin,Centro,6/27/2024,Servicios,1510.0
Barranquilla,Centro,2/4/2023,Tecnologia,1137.0
Cali,Norte,7/18/2024,Marketing,2464.0
Medellin,Sur,3/15/2023,Logistica,1227.0
Cali,Norte,10/15/2023,Mantenimiento,2123.0
Bogota,Norte,4/13/2024,Logistica,2024.0
Barranquilla,Sur,2/14/2023,Servicios,1545.0
Bogota,Sur,9/28/2024,Servicios,2888.0
Barranquilla,Norte,11/1/2023,Mantenimiento,1989.0
Bogota,Norte,9/2/2024,Tecnologia,2030.0
Cali,Centro,11/12/2024,Tecnologia,2645.0
Bogota,Centro,4/1/2023,Mantenimiento,2240.0
Bogota,Norte,1/15/2024,Marketing,1249.0
Medellin,Centro,9/13/2024,Tecnologia,1064.0
Bogota,Sur,1/8/2024,Tecnologia,2723.0
Cali,Norte,6/9/2023,Mano de Obra,1982.0
Barranquilla,Sur,1/23/2024,Mantenimiento,1340.0
Barranquilla,Sur,4/15/2024,Marketing,2228.0
Cali,Centro,10/3/2023,Mano de Obra,1658.0
Medellin,Sur,5/4/2024,Tecnologia,2065.0
Bogota,Sur,4/22/2023,Logistica,1975.0
Medellin,Norte,2/22/2024,Mano de Obra,1494.0
Bogota,Centro,9/22/2023,Servicios,2372.0
Bogota,Norte,1/26/2023,Logistica,1021.0
Cali,Sur,10/10/2024,Servicios,1832.0
Bogota,Centro,2/26/2023,Tecnologia,1521.0
Bogota,Norte,3/15/2024,Servicios,2317.0
Bogota,Norte,6/13/2024,Logistica,2869.0
Bogota,Norte,5/25/2023,Mano de Obra,1955.0
Barranquilla,Norte,9/4/2024,Mantenimiento,2726.0
Cali,Centro,11/12/2024,Mano de Obra,2725.0
Barranquilla,Centro,1/11/2024,Marketing,2700.0
Bogota,Sur,11/21/2023,Logistica,2007.0
Bogota,Sur,5/20/2023,Logistica,1207.0
Bogota,Centro,1/26/2024,Tecnologia,2924.0
Medellin,Sur,3/13/2024,Mantenimiento,2098.0
Bogota,Sur,10/26/2023,Marketing,1551.0
Cali,Centro,7/8/2024,Logistica,1811.0
Barranquilla,Sur,8/23/2024,Servicios,2697.0
Medellin,Centro,12/18/2023,Mano de Obra,2983.0
Bogota,Sur,9/15/2024,Marketing,1436.0
Cali,Norte,11/1/2023,Tecnologia,2776.0
Cali,Sur,9/28/2023,Tecnologia,1857.0
Cali,Sur,3/2/2024,Servicios,2781.0
Cali,Centro,7/4/2023,Mantenimiento,2901.0
Bogota,Centro,11/22/2024,Mano de Obra,1679.0
Cali,Centro,5/25/2023,Tecnologia,2062.0
Cali,Sur,6/22/2024,Marketing,2875.0
Cali,Centro,10/19/2023,Tecnologia,1901.0
Medellin,Sur,9/19/2023,Servicios,2444.0
Bogota,Sur,7/4/2023,Servicios,1187.0
Bogota,Sur,1/27/2024,Servicios,2991.0
Barranquilla,Sur,7/28/2023,Tecnologia,2783.0
Barranquilla,Sur,12/3/2024,Servicios,1293.0
Cali,Centro,4/3/2023,Tecnologia,1634.0
Medellin,Centro,4/12/2024,Marketing,2505.0
Bogota,Sur,2/20/2024,Tecnologia,1124.0
Barranquilla,Sur,5/18/2023,Servicios,1001.0
Cali,Norte,11/19/2024,Marketing,2416.0
Bogota,Norte,10/11/2024,Marketing,1480.0
Cali,Norte,4/25/2023,Tecnologia,1217.0
Medellin,Sur,12/3/2024,Servicios,1048.0
Cali,Sur,6/6/2024,Mano de Obra,2832.0
Medellin,Centro,3/19/2023,Mantenimiento,1197.0
Barranquilla,Centro,2/28/2023,Servicios,2875.0
Bogota,Centro,9/8/2023,Mantenimiento,1793.0
Medellin,Sur,8/23/2023,Marketing,2693.0
Medellin,Norte,3/8/2023,Servicios,2665.0
Bogota,Centro,1/26/2023,Mano de Obra,1564.0
Barranquilla,Sur,6/13/2023,Mantenimiento,2021.0
Bogota,Centro,1/10/2023,Marketing,2795.0
Medellin,Centro,12/24/2023,Logistica,2918.0
Cali,Norte,3/6/2024,Marketing,2887.0
Medellin,Centro,4/13/2023,Servicios,2449.0
Medellin,Norte,7/23/2023,Servicios,1480.0
Cali,Centro,1/9/2024,Mantenimiento,2048.0
Bogota,Centro,10/26/2024,Logistica,2974.0
Cali,Centro,8/15/2023,Servicios,1985.0
Medellin,Norte,12/6/2023,Mantenimiento,1727.0
Barranquilla,Norte,3/8/2024,Mantenimiento,2714.0
Barranquilla,Centro,8/15/2023,Marketing,1865.0
Cali,Centro,12/27/2024,Marketing,2025.0
Medellin,Centro,12/2/2024,Servicios,2087.0
Medellin,Sur,10/11/2023,Mano de Obra,2503.0
Cali,Norte,9/22/2023,Mantenimiento,1951.0
Bogota,Centro,1/5/2023,Tecnologia,2842.0
Bogota,Norte,1/1/2024,Mantenimiento,1883.0
Bogota,Sur,1/1/2023,Logistica,2880.0
Cali,Centro,4/5/2023,Logistica,2199.0
Barranquilla,Sur,9/27/2023,Marketing,2113.0
Cali,Centro,11/6/2023,Tecnologia,1715.0
Barranquilla,Norte,1/3/2023,Mano de Obra,1699.0
Cali,Sur,9/22/2024,Servicios,1414.0
Bogota,Sur,6/18/2024,Marketing,2961.0
Bogota,Centro,12/22/2023,Servicios,1457.0
Cali,Sur,5/12/2024,Logistica,2013.0
Bogota,Centro,12/5/2024,Mantenimiento,1886.0
Medellin,Centro,8/10/2023,Mantenimiento,2386.0
Medellin,Centro,4/27/2023,Mano de Obra,1758.0
Cali,Sur,4/7/2024,Tecnologia,1012.0
Cali,Centro,7/15/2023,Marketing,2749.0
Medellin,Sur,10/1/2024,Logistica,2815.0
Bogota,Centro,11/9/2024,Marketing,2986.0
Bogota,Sur,7/4/2023,Mano de Obra,2244.0
Medellin,Norte,7/6/2023,Mantenimiento,2582.0
Barranquilla,Sur,10/27/2023,Marketing,2945.0
Barranquilla,Sur,9/13/2023,Servicios,2246.0
Cali,Norte,8/9/2023,Logistica,1201.0
Barranquilla,Norte,11/21/2024,Mantenimiento,1973.0
Medellin,Norte,10/12/2024,Marketing,2193.0
Bogota,Sur,6/26/2023,Mantenimiento,2571.0
Cali,Centro,2/20/2024,Marketing,2116.0
Barranquilla,Centro,1/4/2023,Logistica,1684.0
Barranquilla,Centro,9/16/2024,Mano de Obra,1682.0
Cali,Norte,4/15/2024,Tecnologia,1500.0
Bogota,Norte,11/16/2023,Logistica,1801.0
Cali,Norte,8/16/2024,Logistica,2447.0
Medellin,Sur,4/1/2024,Tecnologia,1178.0
Medellin,Sur,10/23/2023,Servicios,2822.0
Cali,Norte,11/9/2023,Logistica,2222.0
Bogota,Norte,4/14/2024,Marketing,1391.0
Bogota,Centro,10/13/2024,Logistica,2141.0
Barranquilla,Sur,8/24/2023,Mantenimiento,2043.0
Cali,Centro,6/25/2024,Marketing,1039.0
Medellin,Norte,12/26/2024,Mantenimiento,1239.0
Bogota,Sur,12/13/2023,Tecnologia,1972.0
Bogota,Sur,3/15/2023,Mantenimiento,1000.0
Bogota,Centro,12/2/2024,Marketing,2046.0
Bogota,Norte,7/21/2024,Marketing,2471.0
Medellin,Centro,6/21/2023,Tecnologia,1769.0
Bogota,Norte,2/7/2023,Mano de Obra,1703.0
Bogota,Norte,2/25/2023,Logistica,2308.0
Barranquilla,Sur,8/17/2023,Servicios,1612.0
Barranquilla,Norte,8/13/2024,Mantenimiento,2092.0
Cali,Norte,11/3/2023,Mantenimiento,1138.0
Medellin,Centro,10/26/2023,Mantenimiento,1305.0
Barranquilla,Centro,12/14/2024,Mantenimiento,2754.0
Cali,Norte,10/17/2023,Mantenimiento,1850.0
Medellin,Norte,3/17/2023,Servicios,1776.0
Cali,Sur,2/22/2024,Mantenimiento,1729.0
Barranquilla,Sur,4/17/2024,Logistica,2163.0
Barranquilla,Sur,2/2/2024,Servicios,2195.0
Barranquilla,Centro,1/27/2023,Tecnologia,1489.0
Cali,Sur,3/7/2023,Logistica,2792.0
Cali,Sur,5/28/2023,Mano de Obra,2985.0
Cali,Norte,4/20/2023,Mano de Obra,2913.0
Barranquilla,Sur,8/26/2023,Marketing,2327.0
Medellin,Centro,4/25/2023,Mantenimiento,1271.0
Barranquilla,Norte,3/3/2023,Mantenimiento,1442.0
Medellin,Norte,11/24/2024,Marketing,2181.0
Medellin,Sur,9/28/2024,Mantenimiento,2946.0
Barranquilla,Centro,1/19/2023,Mantenimiento,1470.0
Bogota,Centro,4/24/2023,Servicios,1757.0
Bogota,Norte,9/12/2023,Tecnologia,2771.0
Bogota,Centro,1/6/2024,Tecnologia,1624.0
Bogota,Centro,9/1/2023,Marketing,2315.0
Bogota,Norte,1/15/2024,Marketing,2325.0
Bogota,Sur,7/2/2024,Logistica,1203.0
Barranquilla,Norte,11/20/2024,Marketing,2358.0
Barranquilla,Norte,3/13/2024,Marketing,1972.0
Bogota,Norte,12/14/2024,Servicios,1859.0
Medellin,Norte,7/9/2023,Marketing,1601.0
Cali,Sur,5/9/2023,Logistica,2184.0
Barranquilla,Sur,11/13/2024,Tecnologia,2800.0
Barranquilla,Norte,11/17/2024,Mantenimiento,2605.0
Barranquilla,Centro,9/19/2024,Servicios,1302.0
Bogota,Norte,11/7/2024,Mantenimiento,1665.0
Barranquilla,Sur,12/15/2023,Mano de Obra,1911.0
Barranquilla,Sur,11/1/2024,Logistica,1411.0
Barranquilla,Sur,8/1/2024,Marketing,2328.0
Medellin,Norte,1/8/2024,Mano de Obra,2468.0
Medellin,Sur,9/9/2023,Marketing,1532.0
Medellin,Centro,4/19/2024,Mano de Obra,1424.0
Barranquilla,Sur,9/18/2023,Servicios,2613.0
Bogota,Centro,8/14/2023,Servicios,1946.0
Bogota,Sur,3/13/2024,Mantenimiento,2137.0
Cali,Sur,2/27/2024,Logistica,1819.0
Barranquilla,Sur,12/9/2024,Servicios,1540.0
Bogota,Centro,9/27/2023,Tecnologia,1836.0
Barranquilla,Centro,2/1/2024,Mano de Obra,2993.0
Barranquilla,Centro,12/24/2023,Tecnologia,1816.0
Barranquilla,Norte,4/15/2023,Logistica,2245.0
Barranquilla,Norte,5/4/2024,Tecnologia,2884.0
Medellin,Sur,1/22/2023,Servicios,2695.0
Barranquilla,Centro,8/2/2024,Mano de Obra,2422.0
Cali,Sur,7/24/2023,Servicios,2277.0
Cali,Sur,9/25/2024,Tecnologia,1095.0
Barranquilla,Centro,12/17/2023,Tecnologia,1226.0
Medellin,Centro,9/17/2023,Logistica,2366.0
Medellin,Centro,10/19/2023,Mano de Obra,1341.0
Cali,Norte,9/8/2024,Mantenimiento,1976.0
Cali,Norte,12/9/2024,Tecnologia,2749.0
Bogota,Norte,3/4/2023,Marketing,2417.0
Medellin,Norte,1/7/2023,Tecnologia,1200.0
Cali,Centro,5/1/2023,Mantenimiento,1310.0
Barranquilla,Sur,5/15/2023,Tecnologia,2179.0
Medellin,Sur,11/3/2023,Servicios,1329.0
Barranquilla,Sur,12/7/2024,Marketing,2440.0
Medellin,Sur,12/19/2024,Servicios,1315.0
Medellin,Sur,2/20/2024,Mano de Obra,1110.0
Medellin,Sur,10/21/2023,Mantenimiento,1868.0
Cali,Norte,1/22/2023,Servicios,2930.0
Cali,Sur,9/5/2024,Mano de Obra,1790.0
Bogota,Centro,2/4/2024,Mantenimiento,2431.0
Cali,Norte,2/4/2023,Marketing,1089.0
Barranquilla,Centro,7/5/2023,Mano de Obra,1226.0
Cali,Norte,7/17/2023,Mano de Obra,2938.0
Bogota,Centro,8/21/2023,Mantenimiento,2852.0
Barranquilla,Norte,3/25/2023,Mantenimiento,1758.0
Barranquilla,Norte,10/7/2023,Mantenimiento,2018.0
Cali,Sur,6/20/2024,Logistica,1440.0
Barranquilla,Norte,1/28/2024,Logistica,2404.0
Medellin,Sur,6/14/2023,Tecnologia,2811.0
Barranquilla,Centro,4/7/2023,Logistica,2294.0
Medellin,Sur,9/1/2023,Mantenimiento,2559.0
Barranquilla,Norte,3/8/2023,Mantenimiento,2077.0
Barranquilla,Sur,4/21/2023,Tecnologia,1302.0
Barranquilla,Centro,3/10/2023,Mantenimiento,2022.0
Bogota,Norte,9/24/2023,Servicios,1406.0
Medellin,Sur,7/22/2024,Mano de Obra,1601.0
Barranquilla,Sur,11/20/2024,Servicios,2825.0
Medellin,Sur,4/4/2024,Mano de Obra,1585.0
Medellin,Norte,5/27/2023,Mano de Obra,2666.0
Medellin,Norte,5/23/2023,Tecnologia,1749.0
Barranquilla,Sur,10/8/2024,Mantenimiento,2353.0
Barranquilla,Norte,7/14/2023,Tecnologia,2127.0
Medellin,Norte,8/22/2023,Servicios,1231.0
Barranquilla,Norte,3/8/2024,Mantenimiento,2745.0
Bogota,Sur,2/18/2024,Mantenimiento,1293.0
Barranquilla,Norte,1/22/2024,Mano de Obra,2884.0
Barranquilla,Norte,5/17/2024,Logistica,2469.0
Medellin,Centro,8/18/2023,Tecnologia,2936.0
Cali,Norte,4/15/2023,Mantenimiento,2112.0
Medellin,Centro,7/4/2024,Mano de Obra,2823.0
Medellin,Norte,6/17/2024,Marketing,1988.0
Bogota,Sur,2/21/2023,Logistica,2649.0
Cali,Norte,2/26/2023,Marketing,2371.0
Medellin,Norte,3/21/2023,Logistica,1375.0
Cali,Centro,1/17/2023,Servicios,1001.0
Barranquilla,Centro,5/15/2023,Logistica,2140.0
Barranquilla,Norte,9/12/2023,Marketing,2222.0
Medellin,Sur,4/12/2024,Marketing,2861.0
Medellin,Sur,2/1/2023,Logistica,1386.0
Barranquilla,Sur,11/23/2023,Marketing,1206.0
Medellin,Sur,12/18/2023,Mantenimiento,1844.0
Bogota,Norte,4/2/2023,Mantenimiento,2019.0
Barranquilla,Sur,8/2/2023,Mano de Obra,1266.0
Medellin,Centro,5/4/2023,Servicios,1577.0
Bogota,Norte,9/7/2024,Tecnologia,2213.0
Bogota,Centro,10/28/2024,Marketing,1519.0
Medellin,Sur,8/8/2023,Mantenimiento,2176.0
Barranquilla,Centro,2/5/2024,Servicios,2937.0
Medellin,Centro,11/12/2024,Servicios,1595.0
Barranquilla,Centro,7/11/2024,Marketing,1017.0
Medellin,Centro,1/7/2023,Servicios,2722.0
Cali,Sur,11/10/2023,Marketing,2468.0
Bogota,Centro,12/4/2024,Servicios,1808.0
Barranquilla,Norte,11/13/2024,Tecnologia,2019.0
Medellin,Sur,2/22/2024,Logistica,2066.0
Medellin,Sur,9/8/2024,Mano de Obra,1456.0
Barranquilla,Norte,11/6/2023,Mantenimiento,2986.0
Barranquilla,Norte,6/3/2024,Mantenimiento,2633.0
Barranquilla,Norte,4/11/2024,Tecnologia,2364.0
Barranquilla,Centro,6/19/2024,Mano de Obra,2928.0
Cali,Sur,6/2/2024,Servicios,2602.0
Medellin,Sur,1/28/2023,Logistica,2589.0
Barranquilla,Sur,1/12/2024,Tecnologia,2825.0
Medellin,Norte,11/7/2024,Mano de Obra,2499.0
Medellin,Centro,5/25/2024,Servicios,1179.0
Cali,Norte,10/19/2024,Marketing,1355.0
Bogota,Norte,5/23/2024,Tecnologia,2360.0
Barranquilla,Norte,2/1/2024,Marketing,1382.0
Bogota,Sur,12/24/2024,Mano de Obra,2244.0
Cali,Norte,1/3/2024,Mano de Obra,2129.0
Bogota,Centro,9/16/2024,Mantenimiento,1769.0
Cali,Norte,7/22/2023,Marketing,1176.0
Barranquilla,Norte,8/3/2023,Mantenimiento,2110.0
Bogota,Centro,8/14/2023,Marketing,2226.0
Barranquilla,Norte,3/8/2023,Logistica,1832.0
Cali,Centro,2/13/2023,Servicios,1731.0
Bogota,Norte,4/28/2023,Logistica,1701.0
Barranquilla,Centro,11/3/2023,Logistica,2614.0
Barranquilla,Centro,5/15/2024,Tecnologia,1926.0
Bogota,Norte,7/21/2024,Mantenimiento,2222.0
Medellin,Norte,10/15/2023,Logistica,2303.0
Barranquilla,Norte,9/26/2023,Logistica,1515.0
Barranquilla,Norte,3/23/2023,Servicios,2894.0
Bogota,Sur,2/10/2023,Mantenimiento,2892.0
Cali,Centro,10/20/2023,Logistica,2118.0
Cali,Sur,4/10/2023,Mantenimiento,1671.0
Cali,Sur,9/26/2023,Mantenimiento,1518.0
Cali,Centro,9/21/2023,Logistica,2609.0
Cali,Norte,1/24/2023,Tecnologia,1122.0
Medellin,Norte,2/12/2023,Marketing,2048.0
Cali,Centro,5/23/2023,Marketing,2241.0
Bogota,Norte,9/14/2023,Logistica,2754.0
Barranquilla,Norte,3/10/2024,Marketing,2296.0
Medellin,Sur,1/19/2023,Tecnologia,2257.0
Medellin,Sur,12/6/2023,Marketing,2234.0
Cali,Sur,5/9/2023,Mantenimiento,2780.0
Medellin,Sur,2/28/2023,Mano de Obra,2661.0
Cali,Norte,8/17/2024,Mantenimiento,2311.0
Barranquilla,Centro,7/23/2024,Marketing,2888.0
Medellin,Norte,6/17/2023,Tecnologia,2423.0
Bogota,Sur,3/26/2024,Marketing,1749.0
Medellin,Norte,3/13/2024,Tecnologia,2451.0
Barranquilla,Norte,11/18/2023,Logistica,2341.0
Barranquilla,Norte,7/6/2023,Mano de Obra,1928.0
Barranquilla,Sur,2/6/2023,Tecnologia,2536.0
Cali,Sur,7/14/2023,Tecnologia,2946.0
Bogota,Norte,4/3/2024,Mano de Obra,1701.0
Cali,Centro,11/17/2024,Mantenimiento,2037.0
Bogota,Centro,6/3/2023,Marketing,1072.0
Bogota,Centro,6/21/2024,Tecnologia,2553.0
Medellin,Sur,5/22/2023,Tecnologia,2851.0
Medellin,Sur,11/14/2024,Mantenimiento,2315.0
Barranquilla,Centro,5/22/2023,Mantenimiento,1786.0
Medellin,Norte,5/26/2024,Mano de Obra,2413.0
Barranquilla,Norte,12/3/2024,Mantenimiento,2648.0
Bogota,Centro,6/21/2023,Servicios,2681.0
Barranquilla,Norte,12/8/2023,Mantenimiento,2430.0
Cali,Norte,12/11/2024,Mantenimiento,1111.0
Cali,Norte,7/10/2023,Tecnologia,2689.0
Medellin,Norte,12/15/2024,Mano de Obra,2305.0
Bogota,Norte,3/28/2024,Mantenimiento,1333.0
Barranquilla,Sur,11/22/2024,Tecnologia,2257.0
Cali,Centro,11/20/2023,Servicios,1824.0
Medellin,Norte,10/14/2023,Mano de Obra,2528.0
Cali,Norte,11/23/2024,Logistica,1762.0
Cali,Norte,11/20/2024,Servicios,2956.0
Bogota,Centro,3/22/2024,Tecnologia,2431.0
Bogota,Norte,8/21/2023,Servicios,1226.0
Medellin,Norte,8/6/2023,Marketing,2285.0
Barranquilla,Centro,11/21/2023,Mano de Obra,1607.0
Bogota,Centro,10/14/2024,Mantenimiento,2167.0
Medellin,Centro,5/14/2023,Marketing,1001.0
Medellin,Sur,2/10/2023,Servicios,2881.0
Barranquilla,Sur,1/11/2023,Servicios,1443.0
Cali,Sur,10/15/2024,Mano de Obra,2806.0
Medellin,Norte,3/5/2023,Servicios,1328.0
Barranquilla,Centro,4/17/2024,Mano de Obra,1566.0
Medellin,Sur,12/14/2024,Mantenimiento,2193.0
Medellin,Sur,8/7/2023,Mantenimiento,1987.0
Barranquilla,Centro,8/17/2024,Tecnologia,1554.0
Barranquilla,Centro,8/17/2023,Servicios,2932.0
Barranquilla,Centro,12/2/2023,Servicios,2086.0
Cali,Sur,3/17/2023,Servicios,1284.0
Medellin,Norte,10/11/2024,Tecnologia,1891.0
Bogota,Norte,3/25/2023,Logistica,2654.0
Cali,Sur,10/27/2023,Mantenimiento,2473.0
Medellin,Norte,7/23/2024,Tecnologia,2354.0
Barranquilla,Norte,11/12/2023,Servicios,1649.0
Bogota,Norte,1/3/2024,Logistica,2401.0
Bogota,Norte,2/22/2024,Marketing,1553.0
Medellin,Centro,2/23/2024,Servicios,1640.0
Medellin,Sur,3/1/2023,Servicios,2020.0
Bogota,Norte,5/8/2024,Servicios,2345.0
Cali,Sur,8/17/2023,Mantenimiento,2829.0
Cali,Sur,9/12/2024,Marketing,2057.0
Medellin,Centro,3/25/2023,Servicios,1401.0
Bogota,Centro,10/18/2023,Marketing,1684.0
Cali,Norte,9/26/2024,Servicios,1362.0
Bogota,Centro,3/14/2024,Servicios,2735.0
Barranquilla,Centro,8/21/2023,Logistica,1941.0
Cali,Sur,2/19/2024,Tecnologia,1357.0
Medellin,Centro,3/7/2023,Marketing,2202.0
Medellin,Norte,6/16/2023,Tecnologia,2035.0
Bogota,Centro,8/26/2023,Tecnologia,1613.0
Bogota,Norte,10/6/2024,Mantenimiento,1529.0
Bogota,Centro,10/9/2024,Tecnologia,1717.0
Medellin,Centro,1/11/2023,Logistica,2663.0
Bogota,Sur,11/28/2023,Logistica,1020.0
Cali,Sur,8/22/2024,Tecnologia,2490.0
Barranquilla,Centro,4/19/2024,Tecnologia,1272.0
