Ciudad,Subregion,Fecha,Categoria,Venta
Medellin,Norte,2/27/2024,Mano de Obra,1371
Medellin,Norte,2/23/2024,Logistica,1615
Medellin,Norte,2/27/2024,Logistica,1205
Medellin,Norte,2/15/2024,Logistica,1042
Medellin,Norte,2/1/2024,Logistica,2268
Medellin,Norte,2/3/2024,Mantenimiento,1784
Medellin,Norte,2/28/2024,Mantenimiento,1082
Medellin,Norte,2/14/2024,Mantenimiento,2973
Medellin,Norte,2/23/2024,Mantenimiento,1799
Medellin,Norte,2/8/2024,Marketing,2932
Medellin,Norte,2/27/2024,Marketing,2747
Medellin,Norte,2/3/2024,Marketing,2668
Medellin,Norte,2/9/2024,Marketing,2820
Medellin,Centro,2/6/2024,Tecnologia,2534
Medellin,Centro,2/25/2024,Tecnologia,2630
Medellin,Centro,2/22/2024,Tecnologia,2985
Medellin,Centro,2/13/2024,Tecnologia,1836
Medellin,Centro,2/28/2024,Servicios,1730
Medellin,Centro,2/25/2024,Servicios,1071
Medellin,Centro,2/23/2024,Servicios,1640
Medellin,Centro,2/20/2024,Servicios,1939
Medellin,Centro,2/23/2024,Mano de Obra,1607
Medellin,Centro,2/11/2024,Mano de Obra,2958
Medellin,Centro,2/15/2024,Mano de Obra,1565
Medellin,Centro,2/24/2024,Mano de Obra,2994
Medellin,Centro,2/22/2024,Logistica,2753
Medellin,Centro,2/16/2024,Logistica,1610
Medellin,Centro,2/20/2024,Logistica,2581
Medellin,Centro,2/3/2024,Logistica,1192
Medellin,Centro,2/26/2024,Mantenimiento,2460
Medellin,Centro,2/15/2024,Mantenimiento,1128
Medellin,Centro,2/17/2024,Mantenimiento,1705
Medellin,Centro,2/20/2024,Mantenimiento,2349
Medellin,Centro,2/8/2024,Marketing,1028
Medellin,Centro,2/16/2024,Marketing,1946
Medellin,Centro,2/1/2024,Marketing,1130
Medellin,Centro,2/28/2024,Marketing,2698
Medellin,Sur,2/5/2024,Tecnologia,2498
Medellin,Sur,2/12/2024,Tecnologia,2227
Medellin,Sur,2/20/2024,Tecnologia,2644
Medellin,Sur,2/20/2024,Tecnologia,2096
Medellin,Sur,2/7/2024,Servicios,2795
Medellin,Sur,2/19/2024,Servicios,2810
Medellin,Sur,2/6/2024,Servicios,1986
Medellin,Sur,2/13/2024,Servicios,1170
Medellin,Sur,2/13/2024,Mano de Obra,2932
Medellin,Sur,2/28/2024,Mano de Obra,2464
Medellin,Sur,2/22/2024,Mano de Obra,2499
Medellin,Sur,2/20/2024,Mano de Obra,1110
Medellin,Sur,2/21/2024,Logistica,1876
Medellin,Sur,2/22/2024,Logistica,2066
Medellin,Sur,2/19/2024,Logistica,2991
Medellin,Sur,2/20/2024,Logistica,2223
Medellin,Sur,2/10/2024,Mantenimiento,1857
Medellin,Sur,2/16/2024,Mantenimiento,1626
Medellin,Sur,2/26/2024,Mantenimiento,2942
Medellin,Sur,2/11/2024,Mantenimiento,2100
Medellin,Sur,2/28/2024,Marketing,1136
Medellin,Sur,2/20/2024,Marketing,1439
Medellin,Sur,2/19/2024,Marketing,1751
Medellin,Sur,2/7/2024,Marketing,1434
Cali,Norte,2/12/2024,Tecnologia,2230
Cali,Norte,2/23/2024,Tecnologia,2997
Cali,Norte,2/11/2024,Tecnologia,1665
Cali,Norte,2/10/2024,Tecnologia,1410
Cali,Norte,2/11/2024,Servicios,1805
Cali,Norte,2/2/2024,Servicios,1426
Cali,Norte,2/19/2024,Servicios,2471
Cali,Norte,2/6/2024,Servicios,1941
Cali,Norte,2/20/2024,Mano de Obra,1741
Cali,Norte,2/17/2024,Mano de Obra,2961
Cali,Norte,2/28/2024,Mano de Obra,2600
Cali,Norte,2/3/2024,Mano de Obra,2255
Cali,Norte,2/8/2024,Logistica,2466
Cali,Norte,2/20/2024,Logistica,2909
Cali,Norte,2/15/2024,Logistica,1375
Cali,Norte,2/7/2024,Logistica,1266
Cali,Norte,2/7/2024,Mantenimiento,2340
Cali,Norte,2/4/2024,Mantenimiento,2944
Cali,Norte,2/12/2024,Mantenimiento,2689
Cali,Norte,2/6/2024,Mantenimiento,2901
Cali,Norte,2/12/2024,Marketing,2962
Cali,Norte,2/19/2024,Marketing,2652
Cali,Norte,2/5/2024,Marketing,1045
Cali,Norte,2/21/2024,Marketing,1599
Cali,Centro,2/16/2024,Tecnologia,2912
Cali,Centro,2/13/2024,Tecnologia,1600
Cali,Centro,2/22/2024,Tecnologia,2589
Cali,Centro,2/25/2024,Tecnologia,1115
Cali,Centro,2/22/2024,Servicios,1259
Cali,Centro,2/11/2024,Servicios,2503
Cali,Centro,2/17/2024,Servicios,1006
Cali,Centro,2/14/2024,Servicios,2657
Cali,Centro,2/11/2024,Mano de Obra,2371
Cali,Centro,2/22/2024,Mano de Obra,2238
Cali,Centro,2/13/2024,Mano de Obra,1790
Cali,Centro,2/18/2024,Mano de Obra,2563
Cali,Centro,2/11/2024,Logistica,1366
Cali,Centro,2/25/2024,Logistica,1537
Cali,Centro,2/25/2024,Logistica,2077
Cali,Centro,2/19/2024,Logistica,1864
Cali,Centro,2/4/2024,Mantenimiento,1781
Cali,Centro,2/14/2024,Mantenimiento,2570
Cali,Centro,2/28/2024,Mantenimiento,1272
Cali,Centro,2/3/2024,Mantenimiento,1719
Cali,Centro,2/14/2024,Marketing,2437
Cali,Centro,2/20/2024,Marketing,2116
Cali,Centro,2/13/2024,Marketing,1078
Cali,Centro,2/14/2024,Marketing,2240
Cali,Sur,2/19/2024,Tecnologia,1357
Cali,Sur,2/10/2024,Tecnologia,1506
Cali,Sur,2/15/2024,Tecnologia,2204
Cali,Sur,2/22/2024,Tecnologia,1243
Cali,Sur,2/26/2024,Servicios,1421
Cali,Sur,2/23/2024,Servicios,1216
Cali,Sur,2/10/2024,Servicios,2542
Cali,Sur,2/22/2024,Servicios,2872
Cali,Sur,2/18/2024,Mano de Obra,2008
Cali,Sur,2/9/2024,Mano de Obra,1329
Cali,Sur,2/10/2024,Mano de Obra,2464
Cali,Sur,2/7/2024,Mano de Obra,2519
Cali,Sur,2/18/2024,Logistica,1741
Cali,Sur,2/27/2024,Logistica,1819
Cali,Sur,2/1/2024,Logistica,1512
Cali,Sur,2/12/2024,Logistica,1948
Cali,Sur,2/28/2024,Mantenimiento,1929
Cali,Sur,2/4/2024,Mantenimiento,1912
Cali,Sur,2/4/2024,Mantenimiento,1426
Cali,Sur,2/22/2024,Mantenimiento,1729
Cali,Sur,2/4/2024,Marketing,2536
Cali,Sur,2/7/2024,Marketing,1477
Cali,Sur,2/18/2024,Marketing,1456
Cali,Sur,2/3/2024,Marketing,2543
Barranquilla,Norte,2/24/2024,Tecnologia,1291
Barranquilla,Norte,2/18/2024,Tecnologia,1755
Barranquilla,Norte,2/27/2024,Tecnologia,2834
Barranquilla,Norte,2/27/2024,Tecnologia,2567
Barranquilla,Norte,2/14/2024,Servicios,1376
Barranquilla,Norte,2/18/2024,Servicios,2179
Barranquilla,Norte,2/28/2024,Servicios,2436
Barranquilla,Norte,2/16/2024,Servicios,2378
Barranquilla,Norte,2/15/2024,Mano de Obra,2786
Barranquilla,Norte,2/27/2024,Mano de Obra,2054
Barranquilla,Norte,2/4/2024,Mano de Obra,1420
Barranquilla,Norte,2/17/2024,Mano de Obra,2574
Barranquilla,Norte,2/16/2024,Logistica,1941
Barranquilla,Norte,2/26/2024,Logistica,2967
Barranquilla,Norte,2/7/2024,Logistica,2512
Barranquilla,Norte,2/4/2024,Logistica,1541
Barranquilla,Norte,2/22/2024,Mantenimiento,2226
Barranquilla,Norte,2/2/2024,Mantenimiento,1107
Barranquilla,Norte,2/12/2024,Mantenimiento,1221
Barranquilla,Norte,2/4/2024,Mantenimiento,2553
Barranquilla,Norte,2/26/2024,Marketing,1692
Barranquilla,Norte,2/7/2024,Marketing,1252
Barranquilla,Norte,2/1/2024,Marketing,1382
Barranquilla,Norte,2/26/2024,Marketing,2881
Barranquilla,Centro,2/23/2024,Tecnologia,2113
Barranquilla,Centro,2/13/2024,Tecnologia,1389
Barranquilla,Centro,2/6/2024,Tecnologia,2067
Barranquilla,Centro,2/8/2024,Tecnologia,2687
Barranquilla,Centro,2/22/2024,Servicios,1018
Barranquilla,Centro,2/5/2024,Servicios,2937
Barranquilla,Centro,2/5/2024,Servicios,2565
Barranquilla,Centro,2/25/2024,Servicios,2961
Barranquilla,Centro,2/1/2024,Mano de Obra,2993
Barranquilla,Centro,2/5/2024,Mano de Obra,2547
Barranquilla,Centro,2/22/2024,Mano de Obra,1861
Barranquilla,Centro,2/27/2024,Mano de Obra,2446
Barranquilla,Centro,2/9/2024,Logistica,2269
Barranquilla,Centro,2/21/2024,Logistica,1843
Barranquilla,Centro,2/23/2024,Logistica,2564
Barranquilla,Centro,2/1/2024,Logistica,1746
Barranquilla,Centro,2/21/2024,Mantenimiento,1270
Barranquilla,Centro,2/2/2024,Mantenimiento,2715
Barranquilla,Centro,2/7/2024,Mantenimiento,2908
Barranquilla,Centro,2/12/2024,Mantenimiento,2973
Barranquilla,Centro,2/18/2024,Marketing,1258
Barranquilla,Centro,2/7/2024,Marketing,2706
Barranquilla,Centro,2/18/2024,Marketing,2771
Barranquilla,Centro,2/6/2024,Marketing,2444
Barranquilla,Sur,2/26/2024,Tecnologia,2952
Barranquilla,Sur,2/12/2024,Tecnologia,2978
Barranquilla,Sur,2/26/2024,Tecnologia,2546
Barranquilla,Sur,2/4/2024,Tecnologia,1890
Barranquilla,Sur,2/18/2024,Servicios,2219
Barranquilla,Sur,2/17/2024,Servicios,2121
Barranquilla,Sur,2/24/2024,Servicios,1021
Barranquilla,Sur,2/2/2024,Servicios,2195
Barranquilla,Sur,2/6/2024,Mano de Obra,2449
Barranquilla,Sur,2/25/2024,Mano de Obra,1502
Barranquilla,Sur,2/25/2024,Mano de Obra,2108
Barranquilla,Sur,2/23/2024,Mano de Obra,2786
Barranquilla,Sur,2/16/2024,Logistica,2886
Barranquilla,Sur,2/14/2024,Logistica,2702
Barranquilla,Sur,2/28/2024,Logistica,1223
Barranquilla,Sur,2/28/2024,Logistica,1178
Barranquilla,Sur,2/23/2024,Mantenimiento,1432
Barranquilla,Sur,2/9/2024,Mantenimiento,1953
Barranquilla,Sur,2/13/2024,Mantenimiento,2685
Barranquilla,Sur,2/5/2024,Mantenimiento,1726
Barranquilla,Sur,2/5/2024,Marketing,2577
Barranquilla,Sur,2/21/2024,Marketing,1479
Barranquilla,Sur,2/27/2024,Marketing,2353
Barranquilla,Sur,2/27/2024,Marketing,2830
Bogota,Norte,3/26/2024,Tecnologia,2806
Bogota,Norte,3/7/2024,Tecnologia,1924
Bogota,Norte,3/27/2024,Tecnologia,2902
Bogota,Norte,3/3/2024,Tecnologia,2362
Bogota,Norte,3/10/2024,Servicios,1347
Bogota,Norte,3/15/2024,Servicios,1034
Bogota,Norte,3/6/2024,Servicios,2419
Bogota,Norte,3/15/2024,Servicios,2317
Bogota,Norte,3/13/2024,Mano de Obra,2372
Bogota,Norte,3/19/2024,Mano de Obra,2090
Bogota,Norte,3/8/2024,Mano de Obra,1519
Bogota,Norte,3/23/2024,Mano de Obra,1121
Bogota,Norte,3/20/2024,Logistica,1174
Bogota,Norte,3/4/2024,Logistica,2714
Bogota,Norte,3/21/2024,Logistica,1450
Bogota,Norte,3/13/2024,Logistica,2159
Bogota,Norte,3/23/2024,Mantenimiento,2039
Bogota,Norte,3/13/2024,Mantenimiento,2218
Bogota,Norte,3/16/2024,Mantenimiento,1008
Bogota,Norte,3/28/2024,Mantenimiento,1333
Bogota,Norte,3/13/2024,Marketing,2016
Bogota,Norte,3/7/2024,Marketing,1014
Bogota,Norte,3/7/2024,Marketing,2637
Bogota,Norte,3/2/2024,Marketing,2448
Bogota,Centro,3/22/2024,Tecnologia,2431
Bogota,Centro,3/17/2024,Tecnologia,2451
Bogota,Centro,3/1/2024,Tecnologia,1265
Bogota,Centro,3/11/2024,Tecnologia,2231
Bogota,Centro,3/14/2024,Servicios,2735
Bogota,Centro,3/24/2024,Servicios,2392
Bogota,Centro,3/25/2024,Servicios,1305
Bogota,Centro,3/12/2024,Servicios,2368
Bogota,Centro,3/17/2024,Mano de Obra,2723
Bogota,Centro,3/26/2024,Mano de Obra,2517
Bogota,Centro,3/16/2024,Mano de Obra,2869
Bogota,Centro,3/9/2024,Mano de Obra,1419
Bogota,Centro,3/25/2024,Logistica,2814
Bogota,Centro,3/11/2024,Logistica,1133
Bogota,Centro,3/15/2024,Logistica,1964
Bogota,Centro,3/11/2024,Logistica,2048
Bogota,Centro,3/18/2024,Mantenimiento,2213
Bogota,Centro,3/13/2024,Mantenimiento,2578
Bogota,Centro,3/14/2024,Mantenimiento,2819
Bogota,Centro,3/18/2024,Mantenimiento,2338
Bogota,Centro,3/28/2024,Marketing,2342
Bogota,Centro,3/25/2024,Marketing,2115
Bogota,Centro,3/19/2024,Marketing,2079
Bogota,Centro,3/27/2024,Marketing,2695
Bogota,Sur,3/15/2024,Tecnologia,1136
Bogota,Sur,3/8/2024,Tecnologia,1991
Bogota,Sur,3/20/2024,Tecnologia,1731
Bogota,Sur,3/1/2024,Tecnologia,2091
Bogota,Sur,3/14/2024,Servicios,2272
Bogota,Sur,3/2/2024,Servicios,1322
Bogota,Sur,3/26/2024,Servicios,1903
Bogota,Sur,3/6/2024,Servicios,2999
Bogota,Sur,3/24/2024,Mano de Obra,2455
Bogota,Sur,3/7/2024,Mano de Obra,1605
Bogota,Sur,3/13/2024,Mano de Obra,2292
Bogota,Sur,3/5/2024,Mano de Obra,2560
Bogota,Sur,3/20/2024,Logistica,2141
Bogota,Sur,3/18/2024,Logistica,1366
Bogota,Sur,3/18/2024,Logistica,2089
Bogota,Sur,3/10/2024,Logistica,1812
Bogota,Sur,3/18/2024,Mantenimiento,1174
Bogota,Sur,3/12/2024,Mantenimiento,1494
Bogota,Sur,3/13/2024,Mantenimiento,2137
Bogota,Sur,3/15/2024,Mantenimiento,2784
Bogota,Sur,3/23/2024,Marketing,2738
Bogota,Sur,3/19/2024,Marketing,1034
Bogota,Sur,3/7/2024,Marketing,2332
Bogota,Sur,3/26/2024,Marketing,1749
Medellin,Norte,3/14/2024,Tecnologia,1373
Medellin,Norte,3/13/2024,Tecnologia,2451
Medellin,Norte,3/24/2024,Tecnologia,1232
Medellin,Norte,3/1/2024,Tecnologia,1562
Medellin,Norte,3/11/2024,Servicios,1886
Medellin,Norte,3/22/2024,Servicios,2686
Medellin,Norte,3/24/2024,Servicios,2525
Medellin,Norte,3/19/2024,Servicios,2873
Medellin,Norte,3/12/2024,Mano de Obra,1438
Medellin,Norte,3/28/2024,Mano de Obra,2883
Medellin,Norte,3/28/2024,Mano de Obra,1698
Medellin,Norte,3/1/2024,Mano de Obra,1914
Medellin,Norte,3/28/2024,Logistica,1890
Medellin,Norte,3/20/2024,Logistica,1252
Medellin,Norte,3/17/2024,Logistica,2060
Medellin,Norte,3/26/2024,Logistica,2634
Medellin,Norte,3/2/2024,Mantenimiento,1126
Medellin,Norte,3/3/2024,Mantenimiento,2191
Medellin,Norte,3/16/2024,Mantenimiento,1293
Medellin,Norte,3/13/2024,Mantenimiento,2661
Medellin,Norte,3/23/2024,Marketing,2019
Medellin,Norte,3/22/2024,Marketing,1661
Medellin,Norte,3/16/2024,Marketing,1539
Medellin,Norte,3/16/2024,Marketing,1418
Medellin,Centro,3/28/2024,Tecnologia,1684
Medellin,Centro,3/14/2024,Tecnologia,1839
Medellin,Centro,3/12/2024,Tecnologia,2462
Medellin,Centro,3/23/2024,Tecnologia,1213
Medellin,Centro,3/21/2024,Servicios,1793
Medellin,Centro,3/8/2024,Servicios,1084
Medellin,Centro,3/25/2024,Servicios,2512
Medellin,Centro,3/1/2024,Servicios,2669
Medellin,Centro,3/23/2024,Mano de Obra,1626
Medellin,Centro,3/23/2024,Mano de Obra,1938
Medellin,Centro,3/11/2024,Mano de Obra,1918
Medellin,Centro,3/13/2024,Mano de Obra,1490
Medellin,Centro,3/18/2024,Logistica,2878
Medellin,Centro,3/15/2024,Logistica,2248
Medellin,Centro,3/21/2024,Logistica,1312
Medellin,Centro,3/7/2024,Logistica,1918
Medellin,Centro,3/27/2024,Mantenimiento,1812
Medellin,Centro,3/12/2024,Mantenimiento,2489
Medellin,Centro,3/24/2024,Mantenimiento,2906
Medellin,Centro,3/15/2024,Mantenimiento,1679
Medellin,Centro,3/19/2024,Marketing,1681
Medellin,Centro,3/7/2024,Marketing,2073
Medellin,Centro,3/16/2024,Marketing,1339
Medellin,Centro,3/27/2024,Marketing,1645
Medellin,Sur,3/27/2024,Tecnologia,1648
Medellin,Sur,3/21/2024,Tecnologia,1108
Medellin,Sur,3/25/2024,Tecnologia,2822
Medellin,Sur,3/21/2024,Tecnologia,2113
Medellin,Sur,3/8/2024,Servicios,1111
Medellin,Sur,3/13/2024,Servicios,2612
Medellin,Sur,3/17/2024,Servicios,1342
Medellin,Sur,3/20/2024,Servicios,1100
Medellin,Sur,3/22/2024,Mano de Obra,1628
Medellin,Sur,3/28/2024,Mano de Obra,2424
Medellin,Sur,3/28/2024,Mano de Obra,1936
Medellin,Sur,3/2/2024,Mano de Obra,2560
Medellin,Sur,3/26/2024,Logistica,2521
Medellin,Sur,3/9/2024,Logistica,1133
Medellin,Sur,3/11/2024,Logistica,1248
Medellin,Sur,3/6/2024,Logistica,1901
Medellin,Sur,3/13/2024,Mantenimiento,2098
Medellin,Sur,3/14/2024,Mantenimiento,1833
Medellin,Sur,3/8/2024,Mantenimiento,1770
Medellin,Sur,3/23/2024,Mantenimiento,2908
Medellin,Sur,3/3/2024,Marketing,2248
Medellin,Sur,3/24/2024,Marketing,2554
Medellin,Sur,3/18/2024,Marketing,2983
Medellin,Sur,3/17/2024,Marketing,2907
Cali,Norte,3/24/2024,Tecnologia,2772
Cali,Norte,3/3/2024,Tecnologia,1701
Cali,Norte,3/1/2024,Tecnologia,1152
Cali,Norte,3/13/2024,Tecnologia,2968
Cali,Norte,3/28/2024,Servicios,2149
Cali,Norte,3/11/2024,Servicios,2505
Cali,Norte,3/25/2024,Servicios,2935
Cali,Norte,3/2/2024,Servicios,1220
Cali,Norte,3/19/2024,Mano de Obra,2942
Cali,Norte,3/19/2024,Mano de Obra,2048
Cali,Norte,3/16/2024,Mano de Obra,2205
Cali,Norte,3/19/2024,Mano de Obra,1840
Cali,Norte,3/1/2024,Logistica,2065
Cali,Norte,3/19/2024,Logistica,1480
Cali,Norte,3/2/2024,Logistica,2871
Cali,Norte,3/12/2024,Logistica,1871
Cali,Norte,3/23/2024,Mantenimiento,2425
Cali,Norte,3/2/2024,Mantenimiento,1344
Cali,Norte,3/13/2024,Mantenimiento,2669
Cali,Norte,3/21/2024,Mantenimiento,2657
Cali,Norte,3/6/2024,Marketing,2887
Cali,Norte,3/9/2024,Marketing,1047
Cali,Norte,3/11/2024,Marketing,1550
Cali,Norte,3/10/2024,Marketing,2033
Cali,Centro,3/25/2024,Tecnologia,1755
Cali,Centro,3/18/2024,Tecnologia,1955
Cali,Centro,3/24/2024,Tecnologia,2779
Cali,Centro,3/9/2024,Tecnologia,1478
Cali,Centro,3/15/2024,Servicios,1515
Cali,Centro,3/8/2024,Servicios,2544
Cali,Centro,3/13/2024,Servicios,2160
Cali,Centro,3/26/2024,Servicios,2411
Cali,Centro,3/17/2024,Mano de Obra,1271
Cali,Centro,3/15/2024,Mano de Obra,2634
Cali,Centro,3/25/2024,Mano de Obra,2843
Cali,Centro,3/5/2024,Mano de Obra,1246
Cali,Centro,3/5/2024,Logistica,1787
Cali,Centro,3/15/2024,Logistica,2681
Cali,Centro,3/15/2024,Logistica,2793
Cali,Centro,3/13/2024,Logistica,1771
Cali,Centro,3/10/2024,Mantenimiento,2644
Cali,Centro,3/10/2024,Mantenimiento,2212
Cali,Centro,3/9/2024,Mantenimiento,2031
Cali,Centro,3/3/2024,Mantenimiento,2519
Cali,Centro,3/14/2024,Marketing,1767
Cali,Centro,3/9/2024,Marketing,1989
Cali,Centro,3/21/2024,Marketing,1266
Cali,Centro,3/3/2024,Marketing,1484
Cali,Sur,3/10/2024,Tecnologia,2932
Cali,Sur,3/4/2024,Tecnologia,1375
Cali,Sur,3/13/2024,Tecnologia,2291
Cali,Sur,3/5/2024,Tecnologia,2097
Cali,Sur,3/28/2024,Servicios,1072
Cali,Sur,3/20/2024,Servicios,1198
Cali,Sur,3/2/2024,Servicios,2781
Cali,Sur,3/24/2024,Servicios,1571
Cali,Sur,3/23/2024,Mano de Obra,2638
Cali,Sur,3/8/2024,Mano de Obra,2855
Cali,Sur,3/7/2024,Mano de Obra,2876
Cali,Sur,3/23/2024,Mano de Obra,2692
Cali,Sur,3/14/2024,Logistica,1178
Cali,Sur,3/5/2024,Logistica,1734
Cali,Sur,3/25/2024,Logistica,1798
Cali,Sur,3/18/2024,Logistica,1787
Cali,Sur,3/12/2024,Mantenimiento,2206
Cali,Sur,3/17/2024,Mantenimiento,1492
Cali,Sur,3/2/2024,Mantenimiento,1664
Cali,Sur,3/13/2024,Mantenimiento,2657
Cali,Sur,3/7/2024,Marketing,1731
Cali,Sur,3/10/2024,Marketing,2398
Cali,Sur,3/6/2024,Marketing,2730
Cali,Sur,3/26/2024,Marketing,2122
Barranquilla,Norte,3/18/2024,Tecnologia,2610
Barranquilla,Norte,3/22/2024,Tecnologia,1851
Barranquilla,Norte,3/5/2024,Tecnologia,1978
Barranquilla,Norte,3/22/2024,Tecnologia,2850
Barranquilla,Norte,3/28/2024,Servicios,2490
Barranquilla,Norte,3/15/2024,Servicios,2341
Barranquilla,Norte,3/16/2024,Servicios,1383
Barranquilla,Norte,3/24/2024,Servicios,2384
Barranquilla,Norte,3/4/2024,Mano de Obra,2038
Barranquilla,Norte,3/25/2024,Mano de Obra,2515
Barranquilla,Norte,3/23/2024,Mano de Obra,2570
Barranquilla,Norte,3/23/2024,Mano de Obra,1269
Barranquilla,Norte,3/17/2024,Logistica,2490
Barranquilla,Norte,3/6/2024,Logistica,2635
Barranquilla,Norte,3/7/2024,Logistica,2565
Barranquilla,Norte,3/19/2024,Logistica,1304
Barranquilla,Norte,3/25/2024,Mantenimiento,2167
Barranquilla,Norte,3/15/2024,Mantenimiento,2013
Barranquilla,Norte,3/8/2024,Mantenimiento,2714
Barranquilla,Norte,3/8/2024,Mantenimiento,2745
Barranquilla,Norte,3/28/2024,Marketing,2615
Barranquilla,Norte,3/20/2024,Marketing,1594
Barranquilla,Norte,3/10/2024,Marketing,2296
Barranquilla,Norte,3/13/2024,Marketing,1972
Barranquilla,Centro,3/7/2024,Tecnologia,2178
Barranquilla,Centro,3/10/2024,Tecnologia,1545
Barranquilla,Centro,3/4/2024,Tecnologia,2944
Barranquilla,Centro,3/6/2024,Tecnologia,2943
Barranquilla,Centro,3/18/2024,Servicios,1214
Barranquilla,Centro,3/6/2024,Servicios,1284
Barranquilla,Centro,3/25/2024,Servicios,2462
Barranquilla,Centro,3/17/2024,Servicios,1685
Barranquilla,Centro,3/24/2024,Mano de Obra,1330
Barranquilla,Centro,3/26/2024,Mano de Obra,2406
Barranquilla,Centro,3/19/2024,Mano de Obra,1893
Barranquilla,Centro,3/2/2024,Mano de Obra,2307
Barranquilla,Centro,3/3/2024,Logistica,2098
Barranquilla,Centro,3/6/2024,Logistica,2212
Barranquilla,Centro,3/14/2024,Logistica,1946
Barranquilla,Centro,3/26/2024,Logistica,1687
Barranquilla,Centro,3/21/2024,Mantenimiento,1565
Barranquilla,Centro,3/24/2024,Mantenimiento,2894
Barranquilla,Centro,3/27/2024,Mantenimiento,2351
Barranquilla,Centro,3/19/2024,Mantenimiento,2811
Barranquilla,Centro,3/16/2024,Marketing,2759
Barranquilla,Centro,3/22/2024,Marketing,2082
Barranquilla,Centro,3/7/2024,Marketing,1904
Barranquilla,Centro,3/13/2024,Marketing,2920
Barranquilla,Sur,3/8/2024,Tecnologia,2335
Barranquilla,Sur,3/22/2024,Tecnologia,1707
Barranquilla,Sur,3/3/2024,Tecnologia,1378
Barranquilla,Sur,3/3/2024,Tecnologia,2781
Barranquilla,Sur,3/13/2024,Servicios,1615
Barranquilla,Sur,3/7/2024,Servicios,1282
Barranquilla,Sur,3/1/2024,Servicios,2754
Barranquilla,Sur,3/16/2024,Servicios,2253
Barranquilla,Sur,3/7/2024,Mano de Obra,1171
Barranquilla,Sur,3/23/2024,Mano de Obra,2576
Barranquilla,Sur,3/27/2024,Mano de Obra,1842
Barranquilla,Sur,3/10/2024,Mano de Obra,2908
Barranquilla,Sur,3/1/2024,Logistica,1689
Barranquilla,Sur,3/4/2024,Logistica,1164
Barranquilla,Sur,3/9/2024,Logistica,2722
Barranquilla,Sur,3/17/2024,Logistica,2762
Barranquilla,Sur,3/16/2024,Mantenimiento,2412
Barranquilla,Sur,3/16/2024,Mantenimiento,1223
Barranquilla,Sur,3/3/2024,Mantenimiento,1371
Barranquilla,Sur,3/15/2024,Mantenimiento,2469
Barranquilla,Sur,3/3/2024,Marketing,1115
Barranquilla,Sur,3/14/2024,Marketing,1446
Barranquilla,Sur,3/16/2024,Marketing,2276
Barranquilla,Sur,3/17/2024,Marketing,1891
Bogota,Norte,4/24/2024,Tecnologia,2651
Bogota,Norte,4/23/2024,Tecnologia,2873
Bogota,Norte,4/18/2024,Tecnologia,2525
Bogota,Norte,4/14/2024,Tecnologia,2521
Bogota,Norte,4/15/2024,Servicios,2102
Bogota,Norte,4/6/2024,Servicios,2050
Bogota,Norte,4/15/2024,Servicios,1561
Bogota,Norte,4/4/2024,Servicios,1246
Bogota,Norte,4/8/2024,Mano de Obra,2614
Bogota,Norte,4/3/2024,Mano de Obra,1701
Bogota,Norte,4/15/2024,Mano de Obra,1972
Bogota,Norte,4/9/2024,Mano de Obra,2889
Bogota,Norte,4/24/2024,Logistica,2511
Bogota,Norte,4/20/2024,Logistica,1752
Bogota,Norte,4/13/2024,Logistica,2024
Bogota,Norte,4/2/2024,Logistica,2469
Bogota,Norte,4/15/2024,Mantenimiento,2259
Bogota,Norte,4/14/2024,Mantenimiento,1888
Bogota,Norte,4/2/2024,Mantenimiento,2105
Bogota,Norte,4/22/2024,Mantenimiento,2990
Bogota,Norte,4/23/2024,Marketing,2950
Bogota,Norte,4/25/2024,Marketing,1549
Bogota,Norte,4/14/2024,Marketing,1391
Bogota,Norte,4/27/2024,Marketing,1309
Bogota,Centro,4/2/2024,Tecnologia,2232
Bogota,Centro,4/5/2024,Tecnologia,1973
Bogota,Centro,4/25/2024,Tecnologia,2591
Bogota,Centro,4/20/2024,Tecnologia,1596
Bogota,Centro,4/21/2024,Servicios,2045
Bogota,Centro,4/3/2024,Servicios,2508
Bogota,Centro,4/16/2024,Servicios,1305
Bogota,Centro,4/26/2024,Servicios,2151
Bogota,Centro,4/17/2024,Mano de Obra,1938
Bogota,Centro,4/17/2024,Mano de Obra,1847
Bogota,Centro,4/26/2024,Mano de Obra,1502
Bogota,Centro,4/2/2024,Mano de Obra,2155
Bogota,Centro,4/21/2024,Logistica,2958
Bogota,Centro,4/2/2024,Logistica,1861
Bogota,Centro,4/6/2024,Logistica,1592
Bogota,Centro,4/7/2024,Logistica,1324
Bogota,Centro,4/5/2024,Mantenimiento,2683
Bogota,Centro,4/16/2024,Mantenimiento,1818
Bogota,Centro,4/9/2024,Mantenimiento,2188
Bogota,Centro,4/8/2024,Mantenimiento,2736
Bogota,Centro,4/5/2024,Marketing,2449
Bogota,Centro,4/25/2024,Marketing,2857
Bogota,Centro,4/9/2024,Marketing,2898
Bogota,Centro,4/4/2024,Marketing,2365
Bogota,Sur,4/22/2024,Tecnologia,2301
Bogota,Sur,4/2/2024,Tecnologia,2462
Bogota,Sur,4/6/2024,Tecnologia,1250
Bogota,Sur,4/14/2024,Tecnologia,2632
Bogota,Sur,4/18/2024,Servicios,1326
